id,probe0,probe1,probe2,probe3,recordedat
3681,132.80,136.40,273.20,249.80,2019-01-13 17:58:03.851583-05
3682,132.80,136.40,273.20,249.80,2019-01-13 17:58:05.021459-05
3683,132.80,136.40,273.20,249.80,2019-01-13 17:58:05.801605-05
3684,132.80,136.40,273.20,249.80,2019-01-13 17:58:06.971579-05
3685,132.80,136.40,273.20,249.80,2019-01-13 17:58:07.752474-05
3686,132.80,136.40,273.20,249.80,2019-01-13 17:58:08.921398-05
3687,132.80,136.40,273.20,249.80,2019-01-13 17:58:09.701609-05
3688,132.80,136.40,273.20,249.80,2019-01-13 17:58:10.871794-05
3689,132.80,136.40,273.20,249.80,2019-01-13 17:58:12.041646-05
3690,132.80,136.40,273.20,249.80,2019-01-13 17:58:12.821522-05
3691,132.80,136.40,273.20,249.80,2019-01-13 17:58:13.991646-05
3692,132.80,136.40,273.20,249.80,2019-01-13 17:58:14.771311-05
3693,132.80,136.40,273.20,249.80,2019-01-13 17:58:15.941659-05
3694,132.80,136.40,273.20,249.80,2019-01-13 17:58:16.721493-05
3695,132.80,136.40,273.20,249.80,2019-01-13 17:58:17.892272-05
3696,132.80,136.40,273.20,249.80,2019-01-13 17:58:19.062005-05
3697,132.80,136.40,273.20,249.80,2019-01-13 17:58:19.841477-05
3698,132.80,136.40,273.20,249.80,2019-01-13 17:58:21.011448-05
3699,132.80,136.40,271.40,249.80,2019-01-13 17:58:21.791474-05
3700,132.80,136.40,271.40,249.80,2019-01-13 17:58:22.961954-05
3701,132.80,136.40,271.40,249.80,2019-01-13 17:58:24.131644-05
3702,132.80,136.40,271.40,249.80,2019-01-13 17:58:24.911663-05
3703,132.80,136.40,271.40,249.80,2019-01-13 17:58:25.691662-05
3704,132.80,136.40,271.40,249.80,2019-01-13 17:58:26.861589-05
3705,132.80,136.40,271.40,249.80,2019-01-13 17:58:28.031737-05
3706,132.80,136.40,271.40,249.80,2019-01-13 17:58:28.811573-05
3707,132.80,136.40,271.40,249.80,2019-01-13 17:58:29.981682-05
3708,132.80,136.40,271.40,249.80,2019-01-13 17:58:30.761569-05
3709,132.80,136.40,271.40,249.80,2019-01-13 17:58:31.931734-05
3710,132.80,136.40,269.60,249.80,2019-01-13 17:58:32.711748-05
3711,132.80,136.40,269.60,249.80,2019-01-13 17:58:33.881866-05
3712,132.80,136.40,269.60,249.80,2019-01-13 17:58:35.051633-05
3713,132.80,136.40,269.60,249.80,2019-01-13 17:58:35.831504-05
3714,132.80,136.40,269.60,249.80,2019-01-13 17:58:37.001897-05
3715,132.80,136.40,269.60,249.80,2019-01-13 17:58:37.781543-05
3716,132.80,136.40,269.60,249.80,2019-01-13 17:58:38.951891-05
3717,132.80,136.40,269.60,249.80,2019-01-13 17:58:39.731931-05
3718,134.60,136.40,269.60,249.80,2019-01-13 17:58:40.901647-05
3719,134.60,136.40,267.80,249.80,2019-01-13 17:58:42.071748-05
3720,134.60,136.40,267.80,249.80,2019-01-13 17:58:42.851711-05
3721,134.60,136.40,267.80,251.60,2019-01-13 17:58:44.021624-05
3722,134.60,136.40,267.80,251.60,2019-01-13 17:58:44.801872-05
3723,134.60,136.40,267.80,251.60,2019-01-13 17:58:45.971693-05
3724,134.60,136.40,267.80,251.60,2019-01-13 17:58:46.752098-05
3725,134.60,136.40,267.80,251.60,2019-01-13 17:58:48.311882-05
3726,134.60,136.40,267.80,251.60,2019-01-13 17:58:48.701917-05
3727,134.60,136.40,267.80,249.80,2019-01-13 17:58:49.871891-05
3728,134.60,136.40,269.60,249.80,2019-01-13 17:58:51.042149-05
3729,134.60,136.40,269.60,249.80,2019-01-13 17:58:51.821862-05
3730,134.60,136.40,269.60,249.80,2019-01-13 17:58:52.991979-05
3731,134.60,136.40,269.60,249.80,2019-01-13 17:58:53.7719-05
3732,134.60,136.40,267.80,249.80,2019-01-13 17:58:54.94188-05
3733,134.60,136.40,267.80,249.80,2019-01-13 17:58:55.721835-05
3734,134.60,136.40,267.80,249.80,2019-01-13 17:58:56.891797-05
3735,134.60,136.40,267.80,249.80,2019-01-13 17:58:58.061895-05
3736,134.60,136.40,267.80,249.80,2019-01-13 17:58:58.841815-05
3737,134.60,136.40,267.80,249.80,2019-01-13 17:59:00.018431-05
3738,134.60,136.40,267.80,249.80,2019-01-13 17:59:00.793267-05
3739,134.60,136.40,267.80,249.80,2019-01-13 17:59:01.962108-05
3740,134.60,136.40,267.80,249.80,2019-01-13 17:59:02.741786-05
3741,134.60,136.40,267.80,249.80,2019-01-13 17:59:03.912153-05
3742,134.60,136.40,267.80,249.80,2019-01-13 17:59:05.082082-05
3743,134.60,136.40,267.80,249.80,2019-01-13 17:59:05.862151-05
3744,134.60,136.40,269.60,249.80,2019-01-13 17:59:07.031954-05
3745,134.60,136.40,269.60,249.80,2019-01-13 17:59:08.278585-05
3746,134.60,136.40,269.60,249.80,2019-01-13 17:59:08.982358-05
3747,134.60,136.40,269.60,249.80,2019-01-13 17:59:09.761954-05
3748,134.60,136.40,269.60,249.80,2019-01-13 17:59:10.931992-05
3749,134.60,136.40,269.60,249.80,2019-01-13 17:59:11.711913-05
3750,134.60,136.40,269.60,249.80,2019-01-13 17:59:12.882658-05
3751,134.60,136.40,269.60,249.80,2019-01-13 17:59:14.05192-05
3752,134.60,136.40,269.60,249.80,2019-01-13 17:59:15.612101-05
3753,134.60,136.40,269.60,249.80,2019-01-13 17:59:16.002036-05
3754,134.60,136.40,269.60,249.80,2019-01-13 17:59:16.782143-05
3755,134.60,136.40,269.60,249.80,2019-01-13 17:59:17.952123-05
3756,134.60,136.40,269.60,249.80,2019-01-13 17:59:18.732404-05
3757,134.60,136.40,269.60,249.80,2019-01-13 17:59:19.902074-05
3758,134.60,136.40,269.60,249.80,2019-01-13 17:59:21.461967-05
3759,134.60,136.40,269.60,249.80,2019-01-13 17:59:21.852066-05
3760,134.60,136.40,269.60,249.80,2019-01-13 17:59:23.022102-05
3761,134.60,136.40,269.60,249.80,2019-01-13 17:59:23.80209-05
3762,134.60,136.40,269.60,249.80,2019-01-13 17:59:24.972072-05
3763,134.60,136.40,269.60,249.80,2019-01-13 17:59:25.752338-05
3764,134.60,136.40,269.60,249.80,2019-01-13 17:59:26.922161-05
3765,134.60,136.40,269.60,249.80,2019-01-13 17:59:28.092334-05
3766,134.60,136.40,267.80,249.80,2019-01-13 17:59:28.87219-05
3767,134.60,136.40,267.80,249.80,2019-01-13 17:59:30.042116-05
3768,134.60,136.40,267.80,249.80,2019-01-13 17:59:30.822122-05
3769,134.60,136.40,267.80,249.80,2019-01-13 17:59:32.38227-05
3770,134.60,136.40,267.80,249.80,2019-01-13 17:59:32.77204-05
3771,134.60,136.40,267.80,249.80,2019-01-13 17:59:33.942204-05
3772,134.60,136.40,267.80,249.80,2019-01-13 17:59:34.722356-05
3773,134.60,136.40,267.80,249.80,2019-01-13 17:59:35.892301-05
3774,134.60,136.40,267.80,249.80,2019-01-13 17:59:37.062755-05
3775,134.60,136.40,267.80,249.80,2019-01-13 17:59:37.842245-05
3776,134.60,136.40,267.80,249.80,2019-01-13 17:59:39.012215-05
3777,134.60,136.40,267.80,249.80,2019-01-13 17:59:40.182143-05
3778,134.60,136.40,267.80,249.80,2019-01-13 17:59:41.74231-05
3779,134.60,136.40,267.80,249.80,2019-01-13 17:59:41.747789-05
3780,134.60,136.40,269.60,249.80,2019-01-13 17:59:42.912581-05
3781,134.60,136.40,269.60,249.80,2019-01-13 17:59:44.082511-05
3782,134.60,136.40,269.60,249.80,2019-01-13 17:59:44.862716-05
3783,134.60,136.40,269.60,249.80,2019-01-13 17:59:46.032329-05
3784,134.60,136.40,269.60,249.80,2019-01-13 17:59:46.812455-05
3785,134.60,136.40,269.60,249.80,2019-01-13 17:59:47.982545-05
3786,134.60,136.40,269.60,249.80,2019-01-13 17:59:48.762193-05
3787,134.60,136.40,269.60,249.80,2019-01-13 17:59:49.932168-05
3788,134.60,136.40,269.60,249.80,2019-01-13 17:59:50.712341-05
3789,134.60,136.40,269.60,249.80,2019-01-13 17:59:51.882397-05
3790,134.60,136.40,269.60,249.80,2019-01-13 17:59:53.052485-05
3791,134.60,136.40,267.80,249.80,2019-01-13 17:59:53.832121-05
3792,134.60,136.40,267.80,249.80,2019-01-13 17:59:55.002291-05
3793,134.60,136.40,267.80,249.80,2019-01-13 17:59:55.783065-05
3794,134.60,136.40,267.80,249.80,2019-01-13 17:59:56.952281-05
3795,134.60,136.40,267.80,249.80,2019-01-13 17:59:57.732899-05
3796,134.60,136.40,267.80,249.80,2019-01-13 17:59:58.902402-05
3797,134.60,136.40,267.80,249.80,2019-01-13 18:00:00.072486-05
3798,134.60,136.40,269.60,249.80,2019-01-13 18:00:00.855098-05
3799,134.60,136.40,269.60,249.80,2019-01-13 18:00:02.022304-05
3800,134.60,136.40,267.80,249.80,2019-01-13 18:00:02.802376-05
3801,134.60,136.40,267.80,249.80,2019-01-13 18:00:03.972569-05
3802,134.60,136.40,267.80,249.80,2019-01-13 18:00:04.752526-05
3803,134.60,136.40,267.80,249.80,2019-01-13 18:00:05.922299-05
3804,134.60,136.40,267.80,249.80,2019-01-13 18:00:07.482366-05
3805,134.60,136.40,267.80,249.80,2019-01-13 18:00:07.872613-05
3806,134.60,136.40,267.80,249.80,2019-01-13 18:00:09.042943-05
3807,134.60,136.40,267.80,249.80,2019-01-13 18:00:09.822492-05
3808,134.60,136.40,267.80,249.80,2019-01-13 18:00:10.992439-05
3809,134.60,136.40,267.80,249.80,2019-01-13 18:00:11.77273-05
3810,134.60,136.40,267.80,249.80,2019-01-13 18:00:12.942722-05
3811,134.60,136.40,267.80,249.80,2019-01-13 18:00:13.7227-05
3812,134.60,136.40,267.80,249.80,2019-01-13 18:00:14.89244-05
3813,134.60,136.40,267.80,249.80,2019-01-13 18:00:16.062361-05
3814,134.60,136.40,267.80,249.80,2019-01-13 18:00:17.232714-05
3815,134.60,136.40,267.80,249.80,2019-01-13 18:00:18.012447-05
3816,134.60,136.40,267.80,249.80,2019-01-13 18:00:18.792564-05
3817,134.60,136.40,267.80,249.80,2019-01-13 18:00:19.962569-05
3818,134.60,136.40,267.80,249.80,2019-01-13 18:00:20.742511-05
3819,134.60,136.40,267.80,249.80,2019-01-13 18:00:21.912789-05
3820,134.60,136.40,267.80,249.80,2019-01-13 18:00:23.082783-05
3821,134.60,136.40,267.80,249.80,2019-01-13 18:00:23.862501-05
3822,134.60,136.40,269.60,249.80,2019-01-13 18:00:25.033-05
3823,134.60,136.40,269.60,249.80,2019-01-13 18:00:25.812564-05
3824,134.60,136.40,271.40,249.80,2019-01-13 18:00:26.982667-05
3825,134.60,136.40,275.00,249.80,2019-01-13 18:00:27.762547-05
3826,134.60,136.40,275.00,249.80,2019-01-13 18:00:28.932704-05
3827,134.60,136.40,276.80,249.80,2019-01-13 18:00:30.103235-05
3828,134.60,136.40,276.80,249.80,2019-01-13 18:00:30.882672-05
3829,134.60,136.40,278.60,249.80,2019-01-13 18:00:32.052625-05
3830,134.60,136.40,278.60,249.80,2019-01-13 18:00:32.833729-05
3831,134.60,136.40,278.60,249.80,2019-01-13 18:00:34.003383-05
3832,134.60,136.40,278.60,249.80,2019-01-13 18:00:35.172675-05
3833,134.60,136.40,280.40,249.80,2019-01-13 18:00:36.342901-05
3834,134.60,136.40,280.40,249.80,2019-01-13 18:00:36.732659-05
3835,134.60,136.40,280.40,249.80,2019-01-13 18:00:37.902971-05
3836,134.60,136.40,278.60,249.80,2019-01-13 18:00:39.072717-05
3837,134.60,136.40,278.60,249.80,2019-01-13 18:00:39.852797-05
3838,134.60,136.40,278.60,249.80,2019-01-13 18:00:41.022657-05
3839,134.60,136.40,278.60,249.80,2019-01-13 18:00:41.802536-05
3840,134.60,136.40,278.60,249.80,2019-01-13 18:00:42.972968-05
3841,134.60,136.40,278.60,249.80,2019-01-13 18:00:43.75288-05
3842,134.60,136.40,278.60,249.80,2019-01-13 18:00:44.922604-05
3843,134.60,136.40,278.60,249.80,2019-01-13 18:00:46.093057-05
3844,134.60,136.40,278.60,249.80,2019-01-13 18:00:46.872939-05
3845,134.60,136.40,276.80,249.80,2019-01-13 18:00:48.042769-05
3846,134.60,136.40,276.80,249.80,2019-01-13 18:00:48.822608-05
3847,134.60,136.40,276.80,249.80,2019-01-13 18:00:49.992887-05
3848,134.60,136.40,276.80,249.80,2019-01-13 18:00:50.772754-05
3849,134.60,136.40,276.80,249.80,2019-01-13 18:00:51.94293-05
3850,134.60,136.40,276.80,249.80,2019-01-13 18:00:52.722895-05
3851,134.60,136.40,275.00,249.80,2019-01-13 18:00:53.892985-05
3852,134.60,136.40,275.00,249.80,2019-01-13 18:00:55.063174-05
3853,134.60,136.40,275.00,249.80,2019-01-13 18:00:55.842708-05
3854,134.60,136.40,275.00,249.80,2019-01-13 18:00:57.012823-05
3855,134.60,136.40,275.00,249.80,2019-01-13 18:00:57.794122-05
3856,134.60,136.40,273.20,249.80,2019-01-13 18:00:58.962665-05
3857,134.60,136.40,273.20,249.80,2019-01-13 18:01:00.132832-05
3858,134.60,136.40,273.20,249.80,2019-01-13 18:01:00.913333-05
3859,134.60,136.40,273.20,249.80,2019-01-13 18:01:02.47279-05
3860,134.60,136.40,273.20,251.60,2019-01-13 18:01:03.252898-05
3861,134.60,136.40,273.20,251.60,2019-01-13 18:01:04.033031-05
3862,134.60,136.40,273.20,251.60,2019-01-13 18:01:04.812874-05
3863,134.60,136.40,273.20,251.60,2019-01-13 18:01:05.982716-05
3864,134.60,136.40,273.20,249.80,2019-01-13 18:01:06.762798-05
3865,134.60,136.40,273.20,249.80,2019-01-13 18:01:07.93297-05
3866,134.60,136.40,273.20,249.80,2019-01-13 18:01:09.102943-05
3867,134.60,136.40,273.20,249.80,2019-01-13 18:01:09.88316-05
3868,134.60,136.40,273.20,249.80,2019-01-13 18:01:11.052867-05
3869,134.60,136.40,271.40,249.80,2019-01-13 18:01:11.833102-05
3870,134.60,138.20,271.40,249.80,2019-01-13 18:01:13.003053-05
3871,134.60,138.20,271.40,249.80,2019-01-13 18:01:13.78297-05
3872,134.60,138.20,271.40,249.80,2019-01-13 18:01:14.952997-05
3873,134.60,138.20,271.40,249.80,2019-01-13 18:01:15.732798-05
3874,134.60,138.20,271.40,249.80,2019-01-13 18:01:16.902928-05
3875,134.60,138.20,271.40,249.80,2019-01-13 18:01:18.073062-05
3876,134.60,138.20,271.40,251.60,2019-01-13 18:01:18.8528-05
3877,134.60,138.20,271.40,251.60,2019-01-13 18:01:20.023135-05
3878,134.60,138.20,271.40,251.60,2019-01-13 18:01:20.802821-05
3879,134.60,138.20,271.40,251.60,2019-01-13 18:01:21.973235-05
3880,134.60,138.20,271.40,251.60,2019-01-13 18:01:22.753204-05
3881,134.60,138.20,271.40,251.60,2019-01-13 18:01:23.923173-05
3882,134.60,138.20,271.40,251.60,2019-01-13 18:01:25.093517-05
3883,134.60,138.20,269.60,251.60,2019-01-13 18:01:25.872877-05
3884,134.60,138.20,269.60,251.60,2019-01-13 18:01:27.043086-05
3885,134.60,138.20,269.60,251.60,2019-01-13 18:01:27.823285-05
3886,134.60,138.20,269.60,251.60,2019-01-13 18:01:29.773157-05
3887,134.60,138.20,269.60,251.60,2019-01-13 18:01:29.789898-05
3888,134.60,138.20,269.60,251.60,2019-01-13 18:01:30.9429-05
3889,134.60,138.20,269.60,251.60,2019-01-13 18:01:31.722991-05
3890,134.60,138.20,271.40,251.60,2019-01-13 18:01:32.893232-05
3891,134.60,138.20,271.40,251.60,2019-01-13 18:01:34.063263-05
3892,134.60,138.20,271.40,251.60,2019-01-13 18:01:34.843316-05
3893,134.60,138.20,271.40,251.60,2019-01-13 18:01:36.013204-05
3894,134.60,138.20,271.40,251.60,2019-01-13 18:01:36.793011-05
3895,134.60,138.20,271.40,251.60,2019-01-13 18:01:37.963361-05
3896,134.60,138.20,269.60,251.60,2019-01-13 18:01:38.743487-05
3897,134.60,138.20,269.60,251.60,2019-01-13 18:01:39.913185-05
3898,134.60,138.20,269.60,251.60,2019-01-13 18:01:41.083206-05
3899,134.60,138.20,269.60,251.60,2019-01-13 18:01:41.863325-05
3900,134.60,138.20,269.60,251.60,2019-01-13 18:01:43.033018-05
3901,134.60,138.20,269.60,251.60,2019-01-13 18:01:43.813327-05
3902,134.60,138.20,269.60,251.60,2019-01-13 18:01:44.983429-05
3903,134.60,138.20,269.60,251.60,2019-01-13 18:01:45.763622-05
3904,134.60,138.20,269.60,251.60,2019-01-13 18:01:46.933241-05
3905,134.60,138.20,269.60,249.80,2019-01-13 18:01:48.103469-05
3906,134.60,138.20,269.60,249.80,2019-01-13 18:01:48.883099-05
3907,134.60,138.20,269.60,249.80,2019-01-13 18:01:50.053173-05
3908,134.60,138.20,269.60,249.80,2019-01-13 18:01:50.833364-05
3909,134.60,138.20,269.60,249.80,2019-01-13 18:01:52.00329-05
3910,134.60,138.20,269.60,249.80,2019-01-13 18:01:52.783207-05
3911,136.40,138.20,269.60,249.80,2019-01-13 18:01:53.953441-05
3912,136.40,138.20,269.60,249.80,2019-01-13 18:01:55.123263-05
3913,136.40,138.20,269.60,249.80,2019-01-13 18:01:55.903333-05
3914,136.40,138.20,269.60,249.80,2019-01-13 18:01:57.073284-05
3915,136.40,138.20,271.40,249.80,2019-01-13 18:01:57.853206-05
3916,136.40,138.20,271.40,249.80,2019-01-13 18:01:59.023263-05
3917,136.40,138.20,273.20,249.80,2019-01-13 18:01:59.82243-05
3918,136.40,138.20,273.20,249.80,2019-01-13 18:02:00.977229-05
3919,136.40,138.20,275.00,249.80,2019-01-13 18:02:01.753374-05
3920,136.40,138.20,275.00,249.80,2019-01-13 18:02:02.92325-05
3921,136.40,138.20,275.00,249.80,2019-01-13 18:02:04.093603-05
3922,136.40,138.20,275.00,249.80,2019-01-13 18:02:04.87368-05
3923,136.40,138.20,276.80,249.80,2019-01-13 18:02:06.043357-05
3924,136.40,138.20,276.80,249.80,2019-01-13 18:02:06.823335-05
3925,136.40,138.20,276.80,249.80,2019-01-13 18:02:07.993385-05
3926,136.40,138.20,276.80,249.80,2019-01-13 18:02:08.773783-05
3927,136.40,138.20,276.80,249.80,2019-01-13 18:02:09.944328-05
3928,136.40,138.20,276.80,249.80,2019-01-13 18:02:11.113345-05
3929,136.40,138.20,276.80,249.80,2019-01-13 18:02:11.89358-05
3930,136.40,138.20,276.80,249.80,2019-01-13 18:02:13.064374-05
3931,136.40,138.20,276.80,249.80,2019-01-13 18:02:13.843602-05
3932,136.40,138.20,276.80,249.80,2019-01-13 18:02:15.403547-05
3933,136.40,138.20,276.80,249.80,2019-01-13 18:02:15.793499-05
3934,136.40,138.20,276.80,249.80,2019-01-13 18:02:16.963417-05
3935,136.40,138.20,276.80,249.80,2019-01-13 18:02:18.134064-05
3936,136.40,138.20,276.80,249.80,2019-01-13 18:02:18.913606-05
3937,136.40,138.20,276.80,249.80,2019-01-13 18:02:20.083702-05
3938,136.40,138.20,276.80,249.80,2019-01-13 18:02:20.863573-05
3939,136.40,138.20,275.00,249.80,2019-01-13 18:02:22.033486-05
3940,136.40,138.20,275.00,249.80,2019-01-13 18:02:22.813441-05
3941,136.40,138.20,275.00,249.80,2019-01-13 18:02:23.98395-05
3942,136.40,138.20,273.20,249.80,2019-01-13 18:02:25.153582-05
3943,136.40,138.20,273.20,249.80,2019-01-13 18:02:25.934222-05
3944,136.40,138.20,273.20,249.80,2019-01-13 18:02:27.103454-05
3945,136.40,138.20,273.20,249.80,2019-01-13 18:02:27.883422-05
3946,136.40,138.20,273.20,249.80,2019-01-13 18:02:29.053807-05
3947,136.40,138.20,273.20,249.80,2019-01-13 18:02:29.833554-05
3948,136.40,138.20,273.20,249.80,2019-01-13 18:02:31.003661-05
3949,136.40,138.20,273.20,249.80,2019-01-13 18:02:31.783837-05
3950,136.40,138.20,273.20,249.80,2019-01-13 18:02:32.953531-05
3951,136.40,138.20,271.40,249.80,2019-01-13 18:02:34.123816-05
3952,136.40,138.20,271.40,249.80,2019-01-13 18:02:34.904047-05
3953,136.40,138.20,271.40,249.80,2019-01-13 18:02:36.073492-05
3954,136.40,138.20,271.40,249.80,2019-01-13 18:02:36.853571-05
3955,136.40,138.20,271.40,249.80,2019-01-13 18:02:38.023795-05
3956,136.40,138.20,271.40,249.80,2019-01-13 18:02:38.803463-05
3957,136.40,138.20,271.40,249.80,2019-01-13 18:02:39.973813-05
3958,136.40,138.20,271.40,249.80,2019-01-13 18:02:41.143536-05
3959,136.40,138.20,271.40,249.80,2019-01-13 18:02:41.924014-05
3960,136.40,138.20,271.40,249.80,2019-01-13 18:02:43.093601-05
3961,136.40,138.20,271.40,249.80,2019-01-13 18:02:43.873733-05
3962,136.40,138.20,271.40,249.80,2019-01-13 18:02:45.043691-05
3963,136.40,138.20,271.40,249.80,2019-01-13 18:02:45.82377-05
3964,136.40,138.20,275.00,249.80,2019-01-13 18:02:46.993797-05
3965,136.40,138.20,275.00,249.80,2019-01-13 18:02:48.163962-05
3966,136.40,138.20,276.80,249.80,2019-01-13 18:02:48.943777-05
3967,136.40,138.20,276.80,249.80,2019-01-13 18:02:50.113904-05
3968,136.40,138.20,278.60,249.80,2019-01-13 18:02:51.284795-05
3969,136.40,138.20,278.60,249.80,2019-01-13 18:02:52.063656-05
3970,136.40,138.20,278.60,249.80,2019-01-13 18:02:52.843959-05
3971,136.40,138.20,278.60,249.80,2019-01-13 18:02:54.013948-05
3972,136.40,138.20,278.60,249.80,2019-01-13 18:02:54.79373-05
3973,136.40,138.20,278.60,249.80,2019-01-13 18:02:55.963787-05
3974,136.40,138.20,278.60,249.80,2019-01-13 18:02:57.133969-05
3975,136.40,138.20,278.60,249.80,2019-01-13 18:02:57.913816-05
3976,136.40,138.20,278.60,249.80,2019-01-13 18:02:59.083841-05
3977,136.40,138.20,278.60,249.80,2019-01-13 18:03:00.253967-05
3978,136.40,138.20,278.60,249.80,2019-01-13 18:03:01.033698-05
3979,136.40,138.20,278.60,249.80,2019-01-13 18:03:01.81365-05
3980,136.40,138.20,278.60,249.80,2019-01-13 18:03:02.983687-05
3981,136.40,138.20,278.60,249.80,2019-01-13 18:03:04.153925-05
3982,136.40,138.20,276.80,249.80,2019-01-13 18:03:05.323738-05
3983,136.40,138.20,276.80,249.80,2019-01-13 18:03:06.103914-05
3984,136.40,138.20,276.80,249.80,2019-01-13 18:03:06.883834-05
3985,136.40,138.20,276.80,249.80,2019-01-13 18:03:08.053885-05
3986,136.40,138.20,276.80,249.80,2019-01-13 18:03:08.833714-05
3987,136.40,138.20,276.80,249.80,2019-01-13 18:03:10.00401-05
3988,136.40,138.20,276.80,249.80,2019-01-13 18:03:10.783873-05
3989,136.40,138.20,276.80,249.80,2019-01-13 18:03:11.953919-05
3990,136.40,138.20,276.80,249.80,2019-01-13 18:03:13.123904-05
3991,136.40,138.20,276.80,249.80,2019-01-13 18:03:13.903955-05
3992,136.40,138.20,276.80,249.80,2019-01-13 18:03:15.074018-05
3993,136.40,138.20,276.80,249.80,2019-01-13 18:03:15.853891-05
3994,136.40,138.20,276.80,249.80,2019-01-13 18:03:17.023911-05
3995,136.40,138.20,276.80,249.80,2019-01-13 18:03:18.194306-05
3996,136.40,138.20,275.00,249.80,2019-01-13 18:03:18.973904-05
3997,136.40,138.20,275.00,249.80,2019-01-13 18:03:20.143903-05
3998,136.40,138.20,275.00,249.80,2019-01-13 18:03:20.923975-05
3999,136.40,138.20,275.00,249.80,2019-01-13 18:03:22.094051-05
4000,136.40,138.20,275.00,249.80,2019-01-13 18:03:22.873902-05
4001,136.40,138.20,275.00,249.80,2019-01-13 18:03:24.043996-05
4002,136.40,138.20,275.00,249.80,2019-01-13 18:03:24.824137-05
4003,136.40,138.20,275.00,249.80,2019-01-13 18:03:25.99431-05
4004,136.40,138.20,275.00,249.80,2019-01-13 18:03:27.163864-05
4005,136.40,138.20,275.00,249.80,2019-01-13 18:03:27.944033-05
4006,136.40,138.20,275.00,249.80,2019-01-13 18:03:29.114024-05
4007,136.40,138.20,275.00,249.80,2019-01-13 18:03:29.89388-05
4008,136.40,138.20,275.00,249.80,2019-01-13 18:03:31.064209-05
4009,136.40,138.20,273.20,249.80,2019-01-13 18:03:31.844127-05
4010,136.40,138.20,273.20,249.80,2019-01-13 18:03:33.014671-05
4011,136.40,138.20,273.20,249.80,2019-01-13 18:03:33.794383-05
4012,136.40,138.20,273.20,249.80,2019-01-13 18:03:35.354139-05
4013,136.40,138.20,273.20,249.80,2019-01-13 18:03:36.134308-05
4014,136.40,138.20,273.20,249.80,2019-01-13 18:03:36.914149-05
4015,136.40,138.20,273.20,249.80,2019-01-13 18:03:38.084843-05
4016,136.40,138.20,275.00,249.80,2019-01-13 18:03:38.864098-05
4017,136.40,138.20,275.00,249.80,2019-01-13 18:03:40.424199-05
4018,136.40,138.20,275.00,251.60,2019-01-13 18:03:40.814352-05
4019,136.40,138.20,275.00,251.60,2019-01-13 18:03:41.984241-05
